year,country,animal_id,order,family,genus,binomial,pregnant_mod,lactating_mod,specimen_id,specimen_type_group,test_requested,test_requested_protocol,test_requested_mod,test_requested_viral_family,diagnostic_laboratory_name,test_id,confirmation_result_mod,virus_detected,viral_species
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Astroviruses,"Atkins et al, RdRp gene","Astroviridae, Astroviruses: Atkins, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953669,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953670,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953671,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953499,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Herpesviruses,"Chmielewicz et al, Term gene","Herpesviridae, Herpesviruses: Chmielewicz, Term",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953507,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953508,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949123,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953510,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949124,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655365,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949124,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847201,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949141,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655366,Negative,0,NA
2013,Malaysia,196650,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949141,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847202,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Astroviruses,"Atkins et al, RdRp gene","Astroviridae, Astroviruses: Atkins, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953580,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953581,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953449,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953450,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Herpesviruses,"Chmielewicz et al, Term gene","Herpesviridae, Herpesviruses: Chmielewicz, Term",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953458,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953459,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949110,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953461,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949111,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655124,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949111,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848421,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949112,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655281,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949112,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848423,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949128,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655214,Negative,0,NA
2013,Malaysia,196654,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949128,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848422,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Astroviruses,"Atkins et al, RdRp gene","Astroviridae, Astroviruses: Atkins, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953463,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953464,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953465,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953466,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Herpesviruses,"Chmielewicz et al, Term gene","Herpesviridae, Herpesviruses: Chmielewicz, Term",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953343,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953344,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949130,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953472,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949131,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655282,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949131,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848424,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949132,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655284,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949132,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847309,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949136,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655283,Negative,0,NA
2013,Malaysia,196655,Chiroptera,Hipposideridae,Hipposideros,Hipposideros galeritus,0,0,949136,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847298,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949166,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655291,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949166,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848470,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949167,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655438,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949167,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848472,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949171,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655370,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949171,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",848471,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Astroviruses,"Atkins et al, RdRp gene","Astroviridae, Astroviruses: Atkins, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953248,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953249,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953250,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953251,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Herpesviruses,"Chmielewicz et al, Term gene","Herpesviridae, Herpesviruses: Chmielewicz, Term",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953362,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Herpesviruses,"Van DeVanter et al, Pol gene","Herpesviridae, Herpesviruses: VanDevanter, Pol",Herpesviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953429,Negative,0,NA
2013,Malaysia,196658,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949232,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953478,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949174,uro/urogenital swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655439,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949174,uro/urogenital swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847519,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949176,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655440,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949176,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847520,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949178,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655441,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949178,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847521,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949213,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",655525,Negative,0,NA
2013,Malaysia,196659,Chiroptera,Hipposideridae,Hipposideros,Hipposideros diadema,0,0,949213,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",847522,Negative,0,NA
2013,Malaysia,196665,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949313,oral/nasal/oropharyngeal swab,Astroviruses,"Atkins et al, RdRp gene","Astroviridae, Astroviruses: Atkins, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953218,Negative,0,NA
2013,Malaysia,196665,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949313,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953219,Negative,0,NA
2013,Malaysia,196665,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949313,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953220,Negative,0,NA
2013,Malaysia,196665,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi,0,0,949313,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Wildlife Health, Genetic and Forensic Laboratory, Sabah Wildlife Department",953221,Negative,0,NA
